text	label
say something sensible... wrong analogies does not make any sense.	1
Its going into owners pocket...make compulsion of paying to staff working	0
R yu in ur dreams.. yu have lost 3 wars from us lol.. even our ambani can buy ur full pakistan	1
Sir middle class businessman; middle class family ke liye bhi soche. We have supported you from our heart and soul. But people are loosing hope in u. U are looking towards corporates; farmers; BPL people. But what bout middle class families.	0
Stupid traders - keep shopping carts for people to carry stuff to their car; Anyway Delhi has its more than fair share of fatso Bhai saabs and behenjis....at least the walking will help.	0
Indian express will b the congress in media industry	1
"Definitely commuter need be cautious while driving on this bridge, very first contractor suppose to provide 100 yr performance guaranty, media should publish who is contractor and Government should put permanent ban him from doing such mishaps."	1
wr proud to b a Muslim and we hv proud on it too that we are Indian	0
"Naveed shahid, such victories are to be seen as a lesson for Pakistan to stop roguery and twisting the truth... we are not gleeful, we are sombre in our victory and just wish to bring our innocent countryman back unharmed.."	1
"Mr. Sathya ............. your history's knowledge is EITHER ASATHYA OR MITHYA, either study history without wearing glasses of bias, or else do visit a doctor for psychiatric therapy ..........."	1
^then you should get 14 injections	1
Is it a surgical strike ....Lol That was cowardness by pak.	1
Just Two school student Fights and this Prestitute naming it Communal...!!!	1
He should retire gracefully he was fast in Marrying second time	1
He turning out into a cheap joke. Trying desperately to remain in the limelight.	1
"â˜• BotðŸ® PoweredðŸ¹ ByðŸ’ PrinceðŸ˜¤ Fadii  ðŸ¨ See My Bot Speed ðŸ˜½ India TV â™¥ c h Î± Ï… Î´ h r Ïˆ s ðŸŒ¹ Î² Î¿ Ï„ Ï„ Îµ r â™¥ ðŸ¢ Saturday : 29 - April - 2017 ðŸ¨  Like Backâ™¥ India TV ðŸ¥ comment Late  38 detik :)  ðŸª Auto Comment By   Prince Fadii  ðŸ¯ ðŸ”Ž Baby-Bot.tk ðŸ’¡"	0
Dr. Subramanian Swami is one of those politicians who has strong will power and expert in taking good decision. Therefore he must be appointed home minister instead of Rajnath Singh in the favour of the country!!!!!!	0
"As Mr Nandan Nilekani said, this will usher in digital economy at a rapid pace. He said that what would have taken six years may happen now in six months."	1
"Mr Sanchong, I am surprised that you are not taken aback by insensitive and gross attitude of warden...wonder if you approve of the action taken, provided published news is true."	1
"Yes, we all know the cost to buy MLA."	1
Far better than your pinarai Vijayan  who is fooling people of Kerala.	1
Does Saudi allow to do Hindus rituals? So does India?	1
In My location not even a single Atm calibrated for new currency.	0
I'm sure they get laid good and can easily get a govt job after they retire and then there are those who make money by selling alcohol and other cheap canteen stuff at high prices. Based on performance they get medals too!	0
"Our fake claims knows ur killed aatankwadi ...  Who has been reached to 72 hoor"	1
"Surgical strike is one type of piles operation, Doctor says it's done successfully but patient want to keep it secret."	1
"Saif Ali  just trying to defame Modiji , #haters"	1
Y didn't u ignore his tweet instead of making a mess now ðŸ¤” u urself don't follow ur ideas	1
Dont care about papu n party... carry on sir ji	1
"Good achievements to Rajan, Bad to Modi, but reality it should go to Modi govt."	1
"Guys, stop putting religion between hatters of Modi, this is congress fan , so just treat him like that ways"	1
"only speaking does not help, no benefit for taxpayers, fooling citizens from past 3 years without development. A lot of false promises. why are not government schools improved?"	0
Yes India is proved it is ruled by swamies and not the ones who should.	1
"Unlike Sonam Kapoor , Aishwarya Rai, andother celebs who endrose fairness creams, hair products which inly damage your hair in the end, She is in an advt that will eventually save many from catching STDs and unwanted pregnancies. Where is immorality? Time to ponder."	1
CA Kiran K Komaravolu It is expected from PM that many many emotional and rhetoric speeches have been delivered and subjects have been deliberately changed and now please PERFORM.	1
Isnt it's her choice to work or not? She and only should decide what best for her not others	1
Already you have joined BJP.	1
Proud of you @PM modi sir.....we never had PM like you....keep it up sir....we all with you...	0
Aban Khan see we have something common still you guys tease Hindu and called us kaafir	0
Can any organization focus on @ agriculture practice with way.  If possible connect with current scenario. Like real time weather information and best practices with local condition for farmer.	0
I think cnbc shld tag dis meme to all real estate MDs.	0
"Hi Anuj, jet airways dropped to 52 week low and bouncing back. whats ur view. is the momentum is strong bull run"	0
Unfortunately this is wat indian govt is capable of doing!!!!...i dint vote for modiji to see such crap..	1
Everyone riding this bike will soon turn into Ghosts. That's the message from Launch ceremony.	1
"Rajit Raja China aint communist now, only aperson with ZERO knowledge of economics will categorise it as communist."	1
When some dumb Hindhu people will know the worst theory of politics of Bjp and Rss	1
instead of showering on medalist..they could use the money to cure the curse of unemployment	0
"The ""reason"" behind the loss in UP is very easy to explain. Pimp Shriman Pappu Maharaj riding bicycle ðŸš² with Akhilesh had flat tires . It could not therefore meet their constituents waiting for free laptops and iPhone."	1
Never allow one to define you...never follow anyone blindly......usually alone people only changed the world ....look all great inventions....... ..history is replete with such instances......	0
Don't mislead people..... I hate I have voted for you......	1
"What about NSE, is downfall still there or will give bounce"	0
"Why is this man targetting only one man---Kejriwal?? More he'll bark against Kejri,  more popular Kejri will become.. Both Anna and Kejri are trying to show audience the drama resemble to that of 'Yadav family' of UP, have dispute among themselves.. They might have forgotten the result of UP general election.."	1
I havn't seen this much boring launch ever in ma life	1
"This applies to all religions, sir."	1
At least try to respect serving president. If don't get then learn from you parents	1
Neither pakistan is a ideal country nor doggy singh is ideal leader.....	1
"Please please please.... I need huge amount to survive.... Please help me 4,00,000..."	0
"He didn't say anything wrong. What if there a Mandir in muslim majority area, will they able to tolerate bhajans like recently happened in bengal ? No. So, either ban loudspeakers from every religious place so that religious people pray to God without disturbing others. You looks more selective in your codswallop comment."	1
"Lol, which judiciary put a stay? Pakistani juditiary showed that they are not corrupt like the indian juditiary! I bet if were a pakistani in india than he would be found guilty before his case would be presented in court!! ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚"	1
"Post of pramit chatterji SHARED When the corruption keeps happening in broad daylight, nobody panics because it is part of the plan and part of the system. One move against it, and everybody loses their minds."	1
Surprising to come from a man who constantly ditched those very friends who were instrumental in his success...	1
Every religion should stop using loudspeakers	1
"in collecting this money of which 90% will be legal white, 3 lakh crore worth man days were wasted.. That's why this country is great.. Here one junk Yoga guru becomes economic advisor...!!!!"	0
samsung space shuttle lost in galaxy note 7 ......reporting from nasa	0
"Where did he personally attack AK he has chosen name if Modiji, AK, Rahul etc."	0
How about govt helping farmers affected by the severe drought? Has the PM even met them agitations about their plight for the past one month in Delhi? He's short term easy solution obliterates the bigger problems  facing country	1
"Not only black money will get affected  Rupee gets better when it starts rotating in the economy  Hawala business stopped now And like this so many"	1
Great Post  :* Indian Express	0
Ambulance is only 4 Cow thts the way Yogi sarkar govern in UP animal is mor value thn human being thy keep thinking on animal bas law not 4 human being developmnt	1
You very well understand the essence of my question. I am asking you if murdering people on allegations a right way of dispensing justice. You still haven't answered.	0
"all parties should come together to resist evil force that is bjp....  I m waiting for the day when some other party will rule India and will ban rss and all other terrorist groups like rss.."	1
"It is the culture of Pakisthan to destroy temples of other religion, hence, all Hindusthanis will hate Pakisthan. No religion says to destroy temples."	1
$56 billion or $56 million How stupid are people at NDTV Even the richest person in the world don't have $56 billion in cash to buy a home	1
"Sir,  please exempt  IT DEDUCTION from pensioners. They are incurring 50 percent PENSION for medical expenses.  With the balance amount , they are struggling for food etc. This is real."	0
Police is not safe in UP. Army should form police safety squad to save UP police.	1
"Make on line balance sheet ..like white paper so that grey areas can be eliminated  Col lamba"	0
If bunch of jokers have to select Time Person of The Year then why the hell you paid media people conduct readerâ€™s poll?	1
Anna is hard core RSS member	1
I hate both loud speakers whether played by Hindu or MuslimðŸ˜£.	1
"Can bank nifty move 400 points more, any side ?"	0
First bring the money from the Political parties who do not pay any taxes DO YOU KNOW HOW MUCH MONEY HAS BEEN CHANGED BY THE POLITICAL PARTY FROM 8TH NOVEMBER 2016 TILL DATE PLEASE PUT IT IN THE MEDIA	1
I would like to invest 50k plz suggest....is it rt time	0
Shirish Kunder's tweet may have come as a reply to Chetan Bhagat's statement.	0
"What is your money and my money? Who will pay for d building, salary of bank staff,elect etc ? Indian express?"	1
"please advice about Bank nifty, & what about NPA for PSU ?"	0
He is 9th powerful man in the world dont forget it everyone	1
Because it is paid for that. Bjp has no development agenda so...	1
"Muslims and Islamic followers are eating away Hindu's and  Hinduism followers tax money, depriving basic amenities, they breed like rabbits and rats to eat freely our economy, and then abuse our nation, without contribution, if we ask ask contribution Allah o Akbar Then nothing will be there except blood, seeing the Muslims participation in abuse, it is really pathetic of majority population"	1
Nice decion but middle class people are very difficult condition	0
Change in Government doesn't bring change in the plight of law and order in my province.	1
"Modisir you are doing a great job, ignore apposition and some narrow minded selfish  people."	1
"When all this happened We have full sympathy for Sunil Grover.But now he is showing too much attitude. One thing must be noticed. Kapil Sharma had given full opportunities him during in his show.Mr Gulati had got much and much time on stage.credit must be given to Mr Kapil to give full chances to present Sunil,s talent. Now sunil thinks that he was God of this show.that is too bad. Whatever Kapil had done was wrong But whatever Sunil is behaving now it is too too bad."	0
"Red beacons will be done away with for VIPs from May 1, 2017: FM"	0
Its a protest stupid  Mangalore bandh	1
Better to explain it would give competition to ktm duke.. not to royal Enfield...ðŸ˜‚ðŸ˜	0
Burnol no stock sorry try next month.	1
Karan Johar world knows you are a gay	1
we should cut kulbhushan inti pieces and throw his body parts in hindyaa	1
"country is made to bear cost of PMs election bhashans, prachar"	1
"Alot of anti Semitic on this post i see,Gods blessing upon Isreal and hell with everyone else"	1
"Ok we agree that not Appointing Lokpal is mistake and please dont bring cow to every issue It is the same Supreme court that has asked the Central Governement Abt the ideas it has to protect all the cattle goverenment suggested AADHAAR (being unique Identity)  If u have a better idea file A PIL in Supreme Court and let supreme court suggest the GOV your method so that it can follow (Y)"	1
please comment on rain industry  regarding today stellar result	0
When you are roaming in a Big Developed City and You walk for 500 meters and there are no public Toilets in that City.....What is your Opinion on that Developed City of India?????	1
"#ExpressOpinion The Congress alliance, which receives maximum Muslim electoral support at the all-India level, interestingly, managed only 11 per cent Muslim votes in UP."	1
Doctors must justify why a Rs 90 drug is prescribed when a Rs 1 drug is available: IMA President	0
"Central government is spending crores of rupees in j&k for the last 70 years but this is nonsense, go-ahead and clean it."	1
Oye porky we know who you really are. You dirty porkistani hiding behind the fake ID	1
"The main problem of this county is media, especially news channels. All channels belongs to any political party and today we are not able to watch any news on news channels because they are pets of political parties"	1
"dengue , malaria , chicken gunya , encephalitis govt spends 10,000 crore .......from pest management for nano technology mosquitos"	1
"Stop reading this paper also stop commenting on their posts ,totally ignore and boycott them"	1
never can be a competition for royal enfield. The body looks more like the FZ.	0
Israr Alam terrorist has no religion and people like you encourage such unlawful activity in our country.	1
"In graduation there is a sub.  Of Political science. If u knw thn this pist opinion poll playing very important role in terms of propaganda, to set people mind."	0
"The west (America) adores her! It's her own people here in India that's constantly hating on her.  Why can't we support her and root for her?!  She is the bees knees in Hollywood right now, and she deserves tremendous support and well wishes."	0
Gautam Gambhir said that his heart went out to the losing team Sunrisers Hyderabad.	0
"After Kiran Bedi, Kapil Mishra will be the CM candidate of BJP in next assembly election."	0
Black money is not a cash money you idiots ... it is the money in swiss banks ... they don't use 500 rupee 1000 rupee	1
"Pak Army intruded into Indian terrirtory, killed indian soldiers, had some laugh cup of tea with biscuits, mutilated their bodies and went back to their barracks, now tell me while this all rubbish was happening what were indian border forces doing watching mia khalifa and sunny leone?"	1
Mr Agarwal if you are an investor how many decision or calls you will take in a year	0
Nifty support & resistance levels.. looks weak or expect a bounce back??	0
Gold and diamond never required quality certificate --->you old nut -Ben...frank..R.I.P( Rest in peace )	1
It's good prices are going down ... will gold crash further ?	0
Azaan aur Namaaz aur Prayer everything happens at its time. You should do your time management rather than targeting any religion..	1
"Nice joke by our respected president. There is poison content in the roots of tree called India.Unless that content is removed, we can expect happiness only in words not in reality."	1
"Why so, you need lakh of Rs to have descent dinner. Don't you people use cards or don't know how to use cards. Idiots!"	1
Whether this the best time to invest in yes bank..	0
Can we withdraw 100 rs & 500 rs notes there?	0
Opposition Parties hv only ONE AGENDA that Modi should not b allowed 2 work. They r trying thr best 2 incite people agnst Govt.	1
Sycophancy is the order of the day	1
Thanks to Trump and all racistsðŸ˜£	1
you mean confusing DeMo to confuse the nation left him confused .	1
Sandeep Bhardwaj What you miss out are the changes brought out in the original draft of GST for acceptance by all party. Congress was trying to shove it down the throats their draft proposal without discussion.	0
"Visakhapatnam: 1 Dead, 4 Injured After School Bus Barges Into Childrenâ€™s Park"	0
Hello Sonia view on liquor stocks as goverment highway licence news	0
Congratulation to every person  who work for Bjp's  Winning	0
What do u thnk??? Now its a lost battle for u my dear...if u follow the order - yes u have lost and if you dont follow then we know how to make it a diplomatic victory.... u just wait n watchðŸ˜‚	1
"Has he become just another Markandey Kataju? Giving statements after statements only for TRP.  Where are his genuine supporters?  Where is 'HIS' Janlokpal Aandolan?  . By now he should have learned that people support AK more than him because everyone knows in India nothing can be changed without power."	1
pakistan produces only poop that china need ... ha haðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜‚ðŸ˜‚	0
Although I am a supporter of Modi but this time Congress told the right thing..	0
"Despite fare increases, Dynamic pricing !"	1
"The biggest disservice to the nation by Anna Ji was promoting  Kuljiwal. For his mistake he must observe one day fast at Jantarmantar and seek pardon from Delhites"	1
Nice illumination can do nothing but nice morality can do everything!	0
"Surbhi Srivastava super fool like you try hard in every thing else, as beauty is not a fimiliar word for you."	1
"Dear anna, u have already given greatest gift in the form of AK to this country... now again u have started to hog the limelight... Pls spare us all by disappearing somewhere..."	1
A-BHVO-18913801-291116 DT 29th order canceled not refunded till now kindly do refund and share the bank ref no.	0
to some extent she is right	0
Do you sense nifty sliding down tomorrow as well ahead of expiry?	0
People having no brains do not understand this man.. he is the only hope for India... guys wake up!!!	1
"Or may be, for once, you should look into how real this news really is. Your media is pushing you towards a war the end of which will not be pretty for anyone."	1
Sirish Bundar is very intelligent .. no wonder SRK had to slap some sense into him	1
Move is gud but pl ensure atm has sufficient cash.	1
This is never a competition for Royal Enfield. Royal Enfield is Royal.	0
without take army any bank vehicle would loot by arabi muslims attacker occupied kashmir	1
"Last month, Tata Sons had called for an extraordinary general meeting (EGM) to remove Mistry from its board."	0
One more down the drain!	1
how to make cnbc tv 18 no.1 channel ....30 days course for rajdeep	0
What about oh my god	0
Bcz we have worst RM ever	1
"Hey dreamcatcher govt... Just look as to what's happening at the border I.e., LOC. Innumerous soldiers are being martyred every now and then. Stop all this nonsense of feeding milk and water and posting crap on social media and take a resolution or a God's sake plan to step up and do something rightful in need for our brave soldiers who died trying to save our country while we are too much busy doing nothing. Thanks.  Sincerely, An indian"	1
No Bjp's can  step in to our Kerala even modi will get slippers there if he again tries to visit Kerala ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ that modi paramanaaari call our state Somalia bcos he was not given bra to wearðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ wlc modi dare to step in Kerala againðŸ˜‰ðŸ˜‰ðŸ˜‰ðŸ˜‰	1
Any suggestions on banking stocks for next 2-3 months considering increased bank deposits	0
Irony is after beating badly a 60 yr old man he isn't arrested by law of land.	1
Everything that ever happens with With Modi it is always the first time ever in history. Guess he makes history every time he opens his mouth.	1
"Wipro IT services $ revenue up 2.7% at $1,954.6 m vs $1902.8 m (QoQ)"	0
"The content u wrote describe ur frustration towards his tweets.. becoz u too know that imposing or forcing electronic sounds in early morning, Shud be deeply condemned.. bt u don't want to face the reality.."	1
Pakistan has not accepted ICJ like india did in 1999	1
It's better he has taken honorable exit and given chance to govt to save face	0
Thanks but what about the politicians   Big industrialist etc.  why target poor people needs to give explain. First check on them	0
Amanatullah khan has already received his bag of goodies.. He is on his way to join the ruling bandwagon like sazia ilmi did...expect more muck to fly.	0
Jai Voiceindia Remove them who r responsible .. In Govt In System In Society .. Never give support them at any cost .. I promise to DAMINI can you..	1
This is apparently not mainstream feminism. It may be your version of feminism.	1
Haaaaaa no mandir exist there in Kashmir you guys have destroyed it all.	1
U guys should teach ur children the importance of nation alongwid religion.....	1
Greatest leader we ever got!! Take pledge not to allow political parties snatch him away from us.	0
Ram NATH ji Goenka must be feeling shame on his successors...	1
He feels sad without BJP or Lotus.	1
why we should wait for 2022 why not issuing loan to poor family	1
Nobody have insulted ur Hindu god its jyst hypocrasy shown in the film. Problem is not in the movie but a hatred towards Amir khan	1
There are many people who are dumb enuf to undrstand dese things	1
Who is the host?She just says something which is cluttered all over and does not make sense!	0
She had the guts to speak nothing but the truth. Karan an eye opener.	0
"Charge us for the rain,air,oxygen and for our soul...Jai Ho...."	1
If bank rate cut can't move  market what else will ?	0
"I always so agree your comment. But one questions are alive my mind  if no one are present, then who will give value myself."	0
"sir they are professional in dividing people they paid for it they all are pakistani isi agent"	1
Nonsense. Pothu curry and pashu Curry are both eaten extensively...	1
"He shouldn't be in AAP, his politics is suspect I have always seen him as being on the right of the ideological spectrum.  He should be expelled before he one fine  day jumps ship, yes it will be controversial it will lead to bad publicity but AAP can pull together and be more coherent as a party without people whose natural home appears to be the BJP.  I find his views appalling and am absolutely aghast as to why he is in AAP."	1
Difficult to say who is right and who is wrong	0
"Sir, Communist against nationalism everybody knows it in India."	1
A lawyer who never won a election became FM of India with no knowledge of economics . what can you expect from him.	1
May god give u long life.. so that I can live peacefully	0
Gujratis have always been ill treating their fellow state people just because they are of different faith.  Now see how people r justifying this by remembering kashmir. What a sick minded people.	1
BS3 Commercial Vehicle inventory will be higher than passenger vehicles: Pawan Goenka	0
My assumption is there is breakdown and i feel we might see February levels. considering FII out flows and demonetization. What is your view?	0
"""Massive win"" My 7 year old nephew has better vocabulary than your staff posting nonsense on social mediaðŸ˜… What's wrong with you guys?"	1
future Of Nifty in Option Can I Short 8300 put	0
Fascist order by fascist government...!!	1
"Ok so not using condom is moral, right? No problem if the population increases.ðŸ˜¡"	1
Plz look into education problem that rural children's are facing.	1
It's between the devil and the deep blue sea.....Communalism or corruption... ? I	0
One more good news by RBI  (y) for the people of the Nation .	0
"rajdeep enterprises , rajdeep ltd , raj deep foundation , rajdeep public limited  ....so rajdeep you want to see this ......tell you one thing you are not even fit to sell samosa .................lease this comment for 30 years"	0
As these politicians are incapable of taking a appropriate decision I humbly request all the three heads of our forces to request the President to give them the authority to take appropriate action to  retaliate and give justice to our brave hearts.	1
This statement does not justify murder..	0
He Congress is the fourth corrupted country of the world	1
"Akhilesh govt initiated mega projects like the Agra-Lucknow Expressway and Lucknow Metro, which were not part of the manifesto, while a few of the promises were partially fulfilled, many were not."	1
Only those who support terrorits!! Dont mix up	0
Loss of our soldiers is a national loss.The protectors r killed n the killers stand protected.We r worried how far the nation will bear such burden of songs without substance.	1
I just hate her. ðŸ˜‘	1
"Idiot, how dare you to call the CM a Goon? Mind your language and try to live like a normal human."	1
"Constitution has taken care of all aspects, bigots talk like this, if rulers of Rajas had thought, things would have different, humanity is Supreme, faith is personal, before 1947, there were more than 500 Riyasaths under Rajas and Nawabs, State of India was formed in 1947, uniting all small Rajas, diversity of India is strength of our country. So many people follow different ways of living, no problem,"	0
So when i say india is more closer to Arabic world... Right wing u better open ur mind!!	1
These people should be socially boycotted. Even chairman of their association is thief. In fact they r dacaoits	1
Atleast justice brought to the families whose kids were killed and dumped .....	0
Can markets crash an tumble or not it we should go bullish	0
Plot twist : sorry this is not a bike. This is a movie about the bike	1
I want all 3 of them bt only those player will be selected who will shake their tail in front ko kohili..	1
"Its really good to appreciate and giving that much amount by the government and various other supporters to these winners but we should not forget to encourage and support financially for all those participants specially at the time of training so that we can hope for more medals, not just to satisfy for one or two....."	0
"Pak Army intruded into Indian terrirtory, killed indian soldiers, had some laugh cup of tea with biscuits, mutilated their bodies and went back to their barracks, now tell me while this all rubbish was happening what were indian border forces doing watching mia khalifa and sunny leone?"	1
"Mr.Pawar- Pakistan is terrorist but India ?? What they have continuing violated humanity's, killed innocent people's.Still you telling the world that India is civilized .But I have liked Mohatma Gandi, Shammi Bibakannoda & their activities.As because they were prominent for their humanity. But not respect Modi."	1
"Many youngsters, irrespective of their religion, are frustrated with the system that fails them all the time from having a hope or growth, so if they find any outlet to release their energy they don't think twice. Disintegration amony communities also a leading cause for violence"	1
"Dear India,  stop playing with the emotions of your people for votes."	1
With just agriculture we can live and die our entire lifetime	0
Well india being pakistani i truly support this act of pakistan govt to make ur 8 pieces	1
"Gandhi Killer Ram (Nathu) Temple in India......  Big Shame 4 India........"	1
Tiger is alwayz right.....  proud to be gujju modiji  ....  u r  d  gretttt....	1
Superpower Pakistan.. you guys dont know just because of your one sided media..	0
"These stupid gau rakshaks need a kick where it hurts. Keep Kerala sane and free from such uncouth people who have infested Hinduism with their hate."	1
"Sukma naxal attack: Irked by entourage bursting crackers, family of CRPF jawan Sher Mohammed refuses to meet BJP MLA V Solanki"	0
but ur actions are totally against ur statement.	0
"Speculations, you earn on this.... Lets not waste our time in those.  Instead just keep it like this if you have unconfirmed reports: the army has not disclosed anything on this matter, for strategic and security reasons."	0
What happens if GST doesn't go through. Will it affect the whole market or only the logistics stocks?.	0
You have got already by ISIS and Pakis. You are nothing but pigs.Leave our country and go to porkistan.	1
If someone knows the name of this fellow it is only because of kapil Sharna show	1
"Every political parties sheltering criminals and BJP is not an exception. Since BJP is in power, they know only taking action against opponents, and don't think any other party in power would have taken the revenge like BJP."	1
"Wow, seems like money is pouring in from all directions.......  Just thinking about the soldier's who die fighting for us at our border......how much they get for their service to the nation......."	0
Then why such a Tweet.	1
We have followed the notification & not done any stock up of BS3 inventory: Pawan Goenka	0
That will soon happen when china will be depend on Pakistan. Supporting Pakistan means end of humanity	1
Is  Digvijaya is Indian or Pakistani. Always he talks rubbish	1
"Ajay Thomas BJP already have got footstep in kerala.....and its not because of RSS or hindutva......but because of hypocrisy and pseudo secularism of minorities and venomous tongue of self-proclaimed seculars  Few years back...BJP didn't even had a panchayat member....now they have municipality , MLA , panchayats and even 2nd position in TVM corporation under them.....and they won all that election because of pseudo secular dogs of kerala"	1
"A good article n very apt... Mr Karan Johar's late reaction to that article does indicate that, at that time he was taken aback..... Secondly, he didn't do any favour on anybody by "" allowing "" to air that particular show....because by editing any portion...the episode  would have been a total flop......aka Kapil Sharma episode.... And yes as Kangana rightly said you do put words into your guest's mouth...... You have reduced Koffee With Karan to a ridiculously flippant show."	1
"This is a completely NON ISLAMIC act of Pakistan it is HARAAM and against SHARIAH ,, whoever did this is not a real Musalman"	1
Sahil it wont b surpsng u cuntry lets hafez sayed roam freely on whom un has put a bounty n usin the d sm stage ur pm says burhan wani was a peace lovin leadr kild by  IA	1
Vivek Namdeo why don't you go and ask mr. modi who compared our Kerala to Somalia...ðŸ˜ðŸ˜ðŸ˜	0
Always compare and disrespect another person's achievements... well done lad...	1
I think he is not even aware of who is Mr. Shunglu	0
"People have to come & go, it's their own prerogative, let's take both events positively."	0
"We wish you a year of prosperity, happiness and good health. Happy Diwali! :) :D"	0
"Kangna Ranaut has exposed ""Bai Bateejawad "" in film industry.  Kangna if steps into Direction,  would be great boon for talented artists. Definitely she could prove better director than Karan johar who is nothing more than a sycophant."	1
"I respect u but my quation is y u dont apply this why u came to the power U should apply this within 6 month Y u r waited for next 2 year's to apply this One more thing If u ppl ragainst the curruption then y u r not supportive for ""janlokpal bill"""	1
try to respect all religions mr nigam	1
Haha trying to legitimize their claim and show the world they are victims. Bloody fanatic media	1
Nothing good happen till constitution come to the under educated people.	0
it will be extremely difficult to make india a cashless economy in one go.. but you know what... as difficult it may be... it will become one day.. atleast we will push for it...	0
Maybe highway sign was written in Hindi which the driver couldn't understand... ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚	0
indian bike in next lvl hope for the best  (Y)	0
"Bharat Mahendru So if anyone speak against Cow is a Muslim? ðŸ˜‚ My Hindu friends eat cow and don't care what she is for them. They call her animal only. Apart from that Hindus kill her, slaughter her, smuggle them to Pak and Bangladesh via Assam and Kashmir with the help of BSF soldiers, kick her on roads, force them to eat plastics and garbage, let them die on roads bla bla bla bla. Isn't enough that many Hindus don't care about her? Even those who worship her?"	1
Sonu Nigam knows what he wanted to communicated in Twitter & it's well planed. But his gain will be limited rather he opened an unhealthy situation for him self.	1
"Suzlon posted good results this time, is it a turnaround story now ?  and what is near term view on it ?"	0
RSS is pro hindu dog thy r terrirts agents and telng othr innocnt people of muslium as terrirts isnt it jst undrstnd logic u guys r educate going back of modi to drink his.....	1
Bring down prices... govt.need to assess valuation of these properties...a 700sqft flat cannot be costing 80lakhs +.. consumers are shelling out lifetime savings on pig stys	1
Gopal Tripathi.there must be a ban on all noise pollution including the night long devinavaratri bhajans where sonu Nigam sells his sound pollution causing voice for money.at that time sonu Nigam and his ilk forget their devotion is other 's sound pollution. Azan lasts only 2 or 3 min.usually very few non Muslims live in the vicinity of a masjid.	1
"Riaz Mohammed, so they are not charging too much ...."	0
This is arrogance of Shivsena.	1
We are on target to have an additional 1 million POS by March 31: Electronics & IT Secy	0
Dear cnbc y u didn't include Karnataka the state in ur stupid statistics video care to explain	1
Clean energy Wind and Solar should be a number one priority - in parallel with focussing upon efficiently use all sources of power.	0
we need more like him.. bloody Kashmiris should learn from him	1
rail fare hike is first nail in Modi sarkar TABOOT..........Its ground realty..	1
I think everyone know this time core data is not good	0
I guess Rahul Gandhi or Mamta Banerjee would make India strong again....but again really they can?????	1
"If they would have got this kind of money for preparation before winning the medal, they might have won gold. Anyways i hope they make good use of this money."	0
Presenting .... Dolce' n Gabbana's 2017 spring summer's 'Curtain' collection !	0
Put him behind the bar	1
Hope they do not tax this is as well..hope Govt waives the Tax	0
"Sonia ,  EVERY  MOMENT  MIND   it ,   EVERY  MAN's   mind-operate   TWO  MOST   WANTED   CRIMINAL  STAYING   IN  ASSAM - INDIA .   SO , BE  CAREFULL  ANY   MOMENT .  GLOBALISATION'S  SCIENCE   SATELITTE   PHONE   THEM'S   WINGS.   OK ?   DON'T   WORRY ,  ANY    MOMENT   I   AM  STAYING  WITH   EVERY    MEDIA   HOUSE .  OK ?"	0
"Wow! Indian Express has some serious skills. A gentle reminder to u : BJP in BMC elections: 2002 - 35 seats. 2007 - 28 seats. 2012 - 31 seats. 2017 - 81 seats. Now tell, who's becoming the tiger of Mumbai? ðŸ˜‰"	1
"It's not about Yogi Adityanath. It's about biased media. You should read my reply again. Also, if you Google about what you are saying you will see some follower of his said that. And a follower doesn't define a person.   Having said that, I am not advocating Yogi, I am against paid media that's just publishing random speculation instead of solid well researched news."	1
Heheheh how can you suppose that they care about their image? They (Pakistani) are heading toward to sell whole nation to China in the name of CPEC.	1
"What is going on in Infosys, Midcap IT is marching ahead why Infosys is lagging behind."	0
"Gandhi Killer Ram (Nathu) Temple in India......  Big Shame 4 India........"	1
Is there a chance for bank nifty to have a rally in the coming week ?	0
Delhlities loves modi ... kejariwal always abused modi .. that's is the reason of aap party defeat .	0
"Enough of such gau Rakshaks and its sympathisers. I'm having beef right now and if i ever get a chance, I'll feed beefs to Gau Rakshaks too."	0
"Honestly, never irritated by azaan! But Ramayans that go on for days ..or normal pujas of hours put on loud speakers, or just wedding DJs are what I find disturbing. Anything for a short time, that too at a time we are obviously supposed to wake up doesn't bother me. Loud speakers, if banned, should be banned for once and all for every single event and religious ceremony! Also this etlection propaganda in Delhi these days, is very disturbing, ban that too."	1
"War is a business for politicians,innocent people loose their life while they bask in their billions. No one should die for any piece of land. Let there be peace"	0
Some light on real estate ? Why no action there...only sector that has not moved	0
We initiated a relationship between two countries here in Canada n they are developing it ðŸ˜œ	0
Want to know short term view on Nifty & Sun Pharma Stock ?	0
"Yes......   Fully Agreed.   Movies n Dramas of TV promotes Nudity, Eve Teasing, jealously, hatred, Superstition, Magic,extra marital affairs.."	0
"How about learning to respect each other within the country and building up a feeling of fraternity within castes, classes and creeds..?"	0
Watch the video before writing such stupid title.!!	1
