text	label
"Married to the worst president in history of this country , she really should take a look around the WH and see how Oblunder the wonder has divided this country. "	0
"@storm46 Read the topic in question before you blame others for reacting - or is that too much work? "	0
"Former governor Howard Dean (D., Vt.) told the Democratic National Committee in 2003 that â€œwhite folks in the South who drive pickup trucks with Confederate-flag decals on the back ought to be voting with us.â€ That November, Dean declared: â€œI still want to be the candidate for guys with Confederate flags in their pickup trucks.â€ Two years later, he became chairman of the Democratic National Committee. "	0
"@CarpeNoctem I am very proud of the America Flag. Maybe you need to learn some more about what occurred under this flag since the first day it was raised. You really should stop being so melodramatic, not becoming at all. "	0
"This is a religion that condones the treating of women as chattel. You let them into your country. What did you expect?? "	1
"@RHerpes That's an old one but props for bringing it up during the Olympics. It makes it contemporary. So, at least one like for style points. "	0
"Just like Milk, this ship will be full of sea-men.  "	1
"@EricPedersen The Flag did not keep blacks from being successful, they did it to themselves. They have more opporiturity than most white people today and its been over thirty years. Most blacks will never be successful, they do not have the drive to push "	1
@dankat2 How does naming a ship after him give gays more clout as you say? The navy decided to name this class of ship after people making significant contributions to civil and human rights. Milk did that for the gay community. There are many other class	0
"@whybotherwithliberals Couldn't agree more. Great comment! "	0
"I remember when I lived in LA several years ago. The Hispanics wanted to make a statement about how much they were ""needed"" to do all the jobs. So they had what they called ""Day without a Mexican"" where they all stayed home from work in protest. Totally backfired on them. There was no traffic on the freeways (unheard of in LA), all the businesses functioned without issue, and all the white people asked when they were gonna have another one. "	0
"Pathetic! If I was in the Navy when the ship comes out, I'd refuse to serve on it! This guy was no military anything, never served! Not a key United States government person, just a local nobody! Pathetic! "	0
"@puliy @Duckyy When you don't know whether to stand or sit then you might not know where to take aâ€¦ Dump! "	1
"@Windvane60 @Tygher @EyeseeIt Thanks for admitting you lost this argument. "	0
"Michelle Obama is a MAN. Everyone knows that. "	1
"@retiredhal @Bunnysmind don't think so because these muzzieazzholes are battle-hardened, decades of being kicked by sheep and goats made them numb "	1
"@wayne230 @SB117 @dusty911 @TurnHearts I didn't think so. All you know is the talking point on its face; you can't ever defend it. "	0
"@Artitu @ChucklesM If in an Islamic country the raped woman is considered to have dishonored her family and subject to beatings by her family if not subjected to an ""honor killing"". "	0
"@Tygher @hawk0323 @dinsmo81 Were you trying to make a gay reference? Or call me a monkey....in which case, you were, AGAIN using my post to try and attack. You really are incapable of coming up with any original thought.. "	0
"@SamPatch @humbled @my_thoughts Like Clinton "	0
"@TurnHearts NC made itself the poster boy for this repulsive legislation which is why they are being singled out. Where is the conservative outage over Dennis Hastert, Mark Foley and Larry Craig?  "	0
"michele obama came out from Kitchen??Is beter to stay there and take brother Trumpet with her!!! "	1
@Tpartypatriot101 Lithuanian here...with a g-grandmum enslaved by the czar to teach their soon to be dead kids and a 10% Cherokee that predated the Trail of Tears and Irish and Scottish and maybe even some Jew...but that might just be the inherited nose y	1
"@Usmellbad @WiltonManors I know. Great isn't it. "	0
@lgrngreen @LarJass @Andrew917 @rxwhitmer Like your morals don't fall into question by getting your info about human se xuality and gender identity from a barbaric ancient middle eastern desert tribe that had no problem with adults marrying children and t	0
"Even though the woman was lying about the whole thing....LOL "	0
"Then let them get raped. I don't really care. Go near one of the women in my family though. Different story. "	1
"@Andrew917 @mdr1975 @rxwhitmerGender is not a choice. You're born male or female. It doesn't change because you think your the opposite. "	1
"Vote Republican 2016: Because, you ever notice, liberals never look work-boots? "	0
"@Mimic1968 Liberal elites -- insulated from these crimes -- don't care if we get hurt, just so they can feel all tolerant and all. "	0
"@SamPatch @rivrrodent @Tygher @dinsmo81 When name-calling starts, you have lost "	0
"@CarpeNoctem It is a fact that many blacks owned many slaves. That does not make it okay, but neither does it make white ownership any worse. There are still many blacks owning slaves today, just not here. "	0
"Another civilized country being destroyed by brown invaders. "	1
"Is it really a Navy ship, or just the San Francisco Bay Fairy? "	1
"@ChucklesM hot high speed lead is an international language "	1
"@Andrew917 @mdr1975 @rxwhitmerHaving someone use the bathroom of their actual gender is not discrimination. A man who identifies as a woman (or vice versa) does not mean he is a woman. "	1
"The saddest result, perhaps, of these political machinations is that children will be influenced to doubt what and who they really are as God's Grand Creation with Inestimable Value. "	1
"Now we are fighting over a flag? Some Indians are against the American flag. Where does all this end? "	0
"@Maverick1986 You are being honest. She is not. "	0
"@LarJass I stand by all of them. "	0
"@Spyderia BARRACK INSANE OBAMA HAS ALREADY HAD HIS NUTS CUT FOR HIS TRANSFORMATION AFTER HE LEAVES OFFICE  "	1
"@SB117 @Andrew917 It's not, as long as it's not a law. A law saying that men can be in the ladies room, lets ALL men come in...that means rapists, and pedophiles. I've been in ladies rooms and noticed transgenders...they aren't what scares me...rapists an"	0
"@dinsmo81 @WiltonManors Try bobbling him and asking. You are the expert on pedophiles (experience counts). "	0
"I agree. Flying a flag that symbolizes racism perpetuates racism. Time to take it down. "	0
"@Catholica @12345abcde is she related to BroBama ? "	0
"I will miss Michelle Obama- ski when she leaves the White House... NOT !!!! "	0
"@LarJass I identify with Paul the Apostle, glad to be called a fool for Jesus Christ. "	0
"@oharaj @killterrists LOL YA I STILL LIKE IT THOUGH DIDNT SEE IT BEFORE IT WAS DELETED,,, SOMEONE ELSE HAS A GREAT MIND LOL "	0
"@killterrists He did like millions of Mexicans and other illegals have done. Used a dead person number or made up a number. Some even use their children number if they were born in the U.S. A fake social security card in Phoenix runs about $100 "	1
"@lgrngreen @Andrew917 @LarJass @rxwhitmer Oh really? Then where? "	0
"@mdr1975 @wayne230 @SB117 you asked what I was talking about did you not? which really meant change the bathrooms "	0
"It was over the ruling? Really? Source? "	0
"@SeanReed <<< Ok Adolph. When did you get off your meds...or into this country for that matter "	0
"@lje51 If Islam was only hate speech, they wouldn't be a problem, just an annoyance. Unfortunately Islam preaches, teaches, demands, applauds and rewards violent behavior. That is much worse than speech. "	1
"@pop555 @BelieversKnow You are wrong. Get educated and find out the truth. There have been people flying it. Very sick. "	0
"@MollyPitcher1776 @AlienNation @freedomscout @rxwhitmer which ""other people?"" that has a hidden meaning and means HOMOSEXUALS. we see that the left faith ISLAM never had to be kind to ""others"" in Orlando did they? it depends a LOT on the religion. we watc"	1
"OBAMA IS AN ILLEGAL ALIEN THE SS# HE USES IN THE WHITE HOUSE WAS ISSUED IN CONNECTCUT IN LIKE 1898 TO A FRENCH NATIONAL THAT BECAME A CITIZEN HERE MOVED TO HAWAII IN 1960 AND DIED IN 1961...... OBAMMA BORN IN BRITISH REPUBLIC OF THE CONGO IN 1961 AND MOVED HERE ILLEGALLY AND GRANDMOTHER OF WHITE MOTHER WAS THE ONE IN HAWAII THAT COLLECTED AND DESTROYED SS# 'S OF DEAD PEOPLE....... FIGURE IT OUT FROM THERE "	1
"@Andrew917 @lgrngreen @LarJass @rxwhitmer Your interpretation of the Bible is flawed so making you understand anything from it will never happen until you recognize your need for a savior.  "	0
"@Duckyy So the transgender bathroom idea came to Obama from ""experience"" at home? "	1
"@WaterIsWet @WiltonManors Remember christians and the Roman Empire? When christians took over, the empire fell.  "	0
"@Archangeljack ...not as much as you think since Hillary will be moving in... "	0
"@SamPatch @IndictHillary Interestingly, I find both comments on various site. Honorably and less than honorable. I will hope that the Navy has better presence of mind than naming a ship after someone with a ""less than"" "	0
"barker @DemocracyManifest You miss the whole point, you ""intellectual lightweight"". Freedom is about protecting speech..whether or not YOU like what is being said!! "	0
"@mdr1975 @Andrew917 @rxwhitmer By telling them they can't use the bathroom or facilities of the gender that they're living as and under medical and mental health guidance to live as...as they have been for decades. "	0
